# generated from DICOM standard 2024c
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
5505046;Radiopharmaceutical Information Sequence;RadiopharmaceuticalInformationSequence;SQ;False;1;1;False
5505047;Residual Syringe Counts;ResidualSyringeCounts;IS;False;1;1;False
5505048;Energy Window Name;EnergyWindowName;SH;False;1;1;False
5505056;Detector Vector;DetectorVector;US;False;1;4294967295;False
5505057;Number of Detectors;NumberOfDetectors;US;False;1;1;False
5505058;Detector Information Sequence;DetectorInformationSequence;SQ;False;1;1;False
5505072;Phase Vector;PhaseVector;US;False;1;4294967295;False
5505073;Number of Phases;NumberOfPhases;US;False;1;1;False
5505074;Phase Information Sequence;PhaseInformationSequence;SQ;False;1;1;False
5505075;Number of Frames in Phase;NumberOfFramesInPhase;US;False;1;1;False
5505078;Phase Delay;PhaseDelay;IS;False;1;1;False
5505080;Pause Between Frames;PauseBetweenFrames;IS;False;1;1;False
5505081;Phase Description;PhaseDescription;CS;False;1;1;False
5505104;Rotation Vector;RotationVector;US;False;1;4294967295;False
5505105;Number of Rotations;NumberOfRotations;US;False;1;1;False
5505106;Rotation Information Sequence;RotationInformationSequence;SQ;False;1;1;False
5505107;Number of Frames in Rotation;NumberOfFramesInRotation;US;False;1;1;False
5505120;R-R Interval Vector;RRIntervalVector;US;False;1;4294967295;False
5505121;Number of R-R Intervals;NumberOfRRIntervals;US;False;1;1;False
5505122;Gated Information Sequence;GatedInformationSequence;SQ;False;1;1;False
5505123;Data Information Sequence;DataInformationSequence;SQ;False;1;1;False
5505136;Time Slot Vector;TimeSlotVector;US;False;1;4294967295;False
5505137;Number of Time Slots;NumberOfTimeSlots;US;False;1;1;False
5505138;Time Slot Information Sequence;TimeSlotInformationSequence;SQ;False;1;1;False
5505139;Time Slot Time;TimeSlotTime;DS;False;1;1;False
5505152;Slice Vector;SliceVector;US;False;1;4294967295;False
5505153;Number of Slices;NumberOfSlices;US;False;1;1;False
5505168;Angular View Vector;AngularViewVector;US;False;1;4294967295;False
5505280;Time Slice Vector;TimeSliceVector;US;False;1;4294967295;False
5505281;Number of Time Slices;NumberOfTimeSlices;US;False;1;1;False
5505536;Start Angle;StartAngle;DS;False;1;1;False
5505538;Type of Detector Motion;TypeOfDetectorMotion;CS;False;1;1;False
5505552;Trigger Vector;TriggerVector;IS;False;1;4294967295;False
5505553;Number of Triggers in Phase;NumberOfTriggersInPhase;US;False;1;1;False
5505568;View Code Sequence;ViewCodeSequence;SQ;False;1;1;False
5505570;View Modifier Code Sequence;ViewModifierCodeSequence;SQ;False;1;1;False
5505792;Radionuclide Code Sequence;RadionuclideCodeSequence;SQ;False;1;1;False
5505794;Administration Route Code Sequence;AdministrationRouteCodeSequence;SQ;False;1;1;False
5505796;Radiopharmaceutical Code Sequence;RadiopharmaceuticalCodeSequence;SQ;False;1;1;False
5505798;Calibration Data Sequence;CalibrationDataSequence;SQ;False;1;1;False
5505800;Energy Window Number;EnergyWindowNumber;US;False;1;1;False
5506048;Image ID;ImageID;SH;False;1;1;False
5506064;Patient Orientation Code Sequence;PatientOrientationCodeSequence;SQ;False;1;1;False
5506066;Patient Orientation Modifier Code Sequence;PatientOrientationModifierCodeSequence;SQ;False;1;1;False
5506068;Patient Gantry Relationship Code Sequence;PatientGantryRelationshipCodeSequence;SQ;False;1;1;False
5506304;Slice Progression Direction;SliceProgressionDirection;CS;False;1;1;False
5506305;Scan Progression Direction;ScanProgressionDirection;CS;False;1;1;False
5509120;Series Type;SeriesType;CS;False;2;2;False
5509121;Units;Units;CS;False;1;1;False
5509122;Counts Source;CountsSource;CS;False;1;1;False
5509124;Reprojection Method;ReprojectionMethod;CS;False;1;1;False
5509126;SUV Type;SUVType;CS;False;1;1;False
5509376;Randoms Correction Method;RandomsCorrectionMethod;CS;False;1;1;False
5509377;Attenuation Correction Method;AttenuationCorrectionMethod;LO;False;1;1;False
5509378;Decay Correction;DecayCorrection;CS;False;1;1;False
5509379;Reconstruction Method;ReconstructionMethod;LO;False;1;1;False
5509380;Detector Lines of Response Used;DetectorLinesOfResponseUsed;LO;False;1;1;False
5509381;Scatter Correction Method;ScatterCorrectionMethod;LO;False;1;1;False
5509632;Axial Acceptance;AxialAcceptance;DS;False;1;1;False
5509633;Axial Mash;AxialMash;IS;False;2;2;False
5509634;Transverse Mash;TransverseMash;IS;False;1;1;False
5509635;Detector Element Size;DetectorElementSize;DS;False;2;2;False
5509648;Coincidence Window Width;CoincidenceWindowWidth;DS;False;1;1;False
5509664;Secondary Counts Type;SecondaryCountsType;CS;False;1;4294967295;False
5509888;Frame Reference Time;FrameReferenceTime;DS;False;1;1;False
5509904;Primary (Prompts) Counts Accumulated;PrimaryPromptsCountsAccumulated;IS;False;1;1;False
5509905;Secondary Counts Accumulated;SecondaryCountsAccumulated;IS;False;1;4294967295;False
5509920;Slice Sensitivity Factor;SliceSensitivityFactor;DS;False;1;1;False
5509921;Decay Factor;DecayFactor;DS;False;1;1;False
5509922;Dose Calibration Factor;DoseCalibrationFactor;DS;False;1;1;False
5509923;Scatter Fraction Factor;ScatterFractionFactor;DS;False;1;1;False
5509924;Dead Time Factor;DeadTimeFactor;DS;False;1;1;False
5509936;Image Index;ImageIndex;US;False;1;1;False
5510144;Counts Included;CountsIncluded;CS;False;1;4294967295;True
5510145;Dead Time Correction Flag;DeadTimeCorrectionFlag;CS;False;1;1;True
6303744;Histogram Sequence;HistogramSequence;SQ;False;1;1;False
6303746;Histogram Number of Bins;HistogramNumberOfBins;US;False;1;1;False
6303748;Histogram First Bin Value;HistogramFirstBinValue;US;True;1;1;False
6303750;Histogram Last Bin Value;HistogramLastBinValue;US;True;1;1;False
6303752;Histogram Bin Width;HistogramBinWidth;US;False;1;1;False
6303760;Histogram Explanation;HistogramExplanation;LO;False;1;1;False
6303776;Histogram Data;HistogramData;UL;False;1;4294967295;False
6422529;Segmentation Type;SegmentationType;CS;False;1;1;False
6422530;Segment Sequence;SegmentSequence;SQ;False;1;1;False
6422531;Segmented Property Category Code Sequence;SegmentedPropertyCategoryCodeSequence;SQ;False;1;1;False
6422532;Segment Number;SegmentNumber;US;False;1;1;False
6422533;Segment Label;SegmentLabel;LO;False;1;1;False
6422534;Segment Description;SegmentDescription;ST;False;1;1;False
6422535;Segmentation Algorithm Identification Sequence;SegmentationAlgorithmIdentificationSequence;SQ;False;1;1;False
6422536;Segment Algorithm Type;SegmentAlgorithmType;CS;False;1;1;False
6422537;Segment Algorithm Name;SegmentAlgorithmName;LO;False;1;4294967295;False
6422538;Segment Identification Sequence;SegmentIdentificationSequence;SQ;False;1;1;False
6422539;Referenced Segment Number;ReferencedSegmentNumber;US;False;1;4294967295;False
6422540;Recommended Display Grayscale Value;RecommendedDisplayGrayscaleValue;US;False;1;1;False
6422541;Recommended Display CIELab Value;RecommendedDisplayCIELabValue;US;False;3;3;False
6422542;Maximum Fractional Value;MaximumFractionalValue;US;False;1;1;False
6422543;Segmented Property Type Code Sequence;SegmentedPropertyTypeCodeSequence;SQ;False;1;1;False
6422544;Segmentation Fractional Type;SegmentationFractionalType;CS;False;1;1;False
6422545;Segmented Property Type Modifier Code Sequence;SegmentedPropertyTypeModifierCodeSequence;SQ;False;1;1;False
6422546;Used Segments Sequence;UsedSegmentsSequence;SQ;False;1;1;False
6422547;Segments Overlap;SegmentsOverlap;CS;False;1;1;False
6422560;Tracking ID;TrackingID;UT;False;1;1;False
6422561;Tracking UID;TrackingUID;UI;False;1;1;False
6553602;Deformable Registration Sequence;DeformableRegistrationSequence;SQ;False;1;1;False
6553603;Source Frame of Reference UID;SourceFrameOfReferenceUID;UI;False;1;1;False
6553605;Deformable Registration Grid Sequence;DeformableRegistrationGridSequence;SQ;False;1;1;False
6553607;Grid Dimensions;GridDimensions;UL;False;3;3;False
6553608;Grid Resolution;GridResolution;FD;False;3;3;False
6553609;Vector Grid Data;VectorGridData;OF;False;1;1;False
6553615;Pre Deformation Matrix Registration Sequence;PreDeformationMatrixRegistrationSequence;SQ;False;1;1;False
6553616;Post Deformation Matrix Registration Sequence;PostDeformationMatrixRegistrationSequence;SQ;False;1;1;False
6684673;Number of Surfaces;NumberOfSurfaces;UL;False;1;1;False
6684674;Surface Sequence;SurfaceSequence;SQ;False;1;1;False
6684675;Surface Number;SurfaceNumber;UL;False;1;1;False
6684676;Surface Comments;SurfaceComments;LT;False;1;1;False
6684681;Surface Processing;SurfaceProcessing;CS;False;1;1;False
6684682;Surface Processing Ratio;SurfaceProcessingRatio;FL;False;1;1;False
6684683;Surface Processing Description;SurfaceProcessingDescription;LO;False;1;1;False
6684684;Recommended Presentation Opacity;RecommendedPresentationOpacity;FL;False;1;1;False
6684685;Recommended Presentation Type;RecommendedPresentationType;CS;False;1;1;False
6684686;Finite Volume;FiniteVolume;CS;False;1;1;False
6684688;Manifold;Manifold;CS;False;1;1;False
6684689;Surface Points Sequence;SurfacePointsSequence;SQ;False;1;1;False
6684690;Surface Points Normals Sequence;SurfacePointsNormalsSequence;SQ;False;1;1;False
6684691;Surface Mesh Primitives Sequence;SurfaceMeshPrimitivesSequence;SQ;False;1;1;False
6684693;Number of Surface Points;NumberOfSurfacePoints;UL;False;1;1;False
6684694;Point Coordinates Data;PointCoordinatesData;OF;False;1;1;False
6684695;Point Position Accuracy;PointPositionAccuracy;FL;False;3;3;False
6684696;Mean Point Distance;MeanPointDistance;FL;False;1;1;False
6684697;Maximum Point Distance;MaximumPointDistance;FL;False;1;1;False
6684698;Points Bounding Box Coordinates;PointsBoundingBoxCoordinates;FL;False;6;6;False
6684699;Axis of Rotation;AxisOfRotation;FL;False;3;3;False
6684700;Center of Rotation;CenterOfRotation;FL;False;3;3;False
6684702;Number of Vectors;NumberOfVectors;UL;False;1;1;False
6684703;Vector Dimensionality;VectorDimensionality;US;False;1;1;False
6684704;Vector Accuracy;VectorAccuracy;FL;False;1;4294967295;False
6684705;Vector Coordinate Data;VectorCoordinateData;OF;False;1;1;False
6684706;Double Point Coordinates Data;DoublePointCoordinatesData;OD;False;1;1;False
6684707;Triangle Point Index List;TrianglePointIndexList;OW;False;1;1;True
6684708;Edge Point Index List;EdgePointIndexList;OW;False;1;1;True
6684709;Vertex Point Index List;VertexPointIndexList;OW;False;1;1;True
6684710;Triangle Strip Sequence;TriangleStripSequence;SQ;False;1;1;False
6684711;Triangle Fan Sequence;TriangleFanSequence;SQ;False;1;1;False
6684712;Line Sequence;LineSequence;SQ;False;1;1;False
6684713;Primitive Point Index List;PrimitivePointIndexList;OW;False;1;1;True
6684714;Surface Count;SurfaceCount;UL;False;1;1;False
6684715;Referenced Surface Sequence;ReferencedSurfaceSequence;SQ;False;1;1;False
6684716;Referenced Surface Number;ReferencedSurfaceNumber;UL;False;1;1;False
6684717;Segment Surface Generation Algorithm Identification Sequence;SegmentSurfaceGenerationAlgorithmIdentificationSequence;SQ;False;1;1;False
6684718;Segment Surface Source Instance Sequence;SegmentSurfaceSourceInstanceSequence;SQ;False;1;1;False
6684719;Algorithm Family Code Sequence;AlgorithmFamilyCodeSequence;SQ;False;1;1;False
6684720;Algorithm Name Code Sequence;AlgorithmNameCodeSequence;SQ;False;1;1;False
6684721;Algorithm Version;AlgorithmVersion;LO;False;1;1;False
6684722;Algorithm Parameters;AlgorithmParameters;LT;False;1;1;False
6684724;Facet Sequence;FacetSequence;SQ;False;1;1;False
6684725;Surface Processing Algorithm Identification Sequence;SurfaceProcessingAlgorithmIdentificationSequence;SQ;False;1;1;False
6684726;Algorithm Name;AlgorithmName;LO;False;1;1;False
6684727;Recommended Point Radius;RecommendedPointRadius;FL;False;1;1;False
6684728;Recommended Line Thickness;RecommendedLineThickness;FL;False;1;1;False
6684736;Long Primitive Point Index List;LongPrimitivePointIndexList;OL;False;1;1;False
6684737;Long Triangle Point Index List;LongTrianglePointIndexList;OL;False;1;1;False
6684738;Long Edge Point Index List;LongEdgePointIndexList;OL;False;1;1;False
6684739;Long Vertex Point Index List;LongVertexPointIndexList;OL;False;1;1;False
6684929;Track Set Sequence;TrackSetSequence;SQ;False;1;1;False
6684930;Track Sequence;TrackSequence;SQ;False;1;1;False
6684931;Recommended Display CIELab Value List;RecommendedDisplayCIELabValueList;OW;False;1;1;False
6684932;Tracking Algorithm Identification Sequence;TrackingAlgorithmIdentificationSequence;SQ;False;1;1;False
6684933;Track Set Number;TrackSetNumber;UL;False;1;1;False
6684934;Track Set Label;TrackSetLabel;LO;False;1;1;False
6684935;Track Set Description;TrackSetDescription;UT;False;1;1;False
6684936;Track Set Anatomical Type Code Sequence;TrackSetAnatomicalTypeCodeSequence;SQ;False;1;1;False
6684961;Measurements Sequence;MeasurementsSequence;SQ;False;1;1;False
6684964;Track Set Statistics Sequence;TrackSetStatisticsSequence;SQ;False;1;1;False
6684965;Floating Point Values;FloatingPointValues;OF;False;1;1;False
6684969;Track Point Index List;TrackPointIndexList;OL;False;1;1;False
6684976;Track Statistics Sequence;TrackStatisticsSequence;SQ;False;1;1;False
6684978;Measurement Values Sequence;MeasurementValuesSequence;SQ;False;1;1;False
6684979;Diffusion Acquisition Code Sequence;DiffusionAcquisitionCodeSequence;SQ;False;1;1;False
6684980;Diffusion Model Code Sequence;DiffusionModelCodeSequence;SQ;False;1;1;False
6840848;Implant Size;ImplantSize;LO;False;1;1;False
6840865;Implant Template Version;ImplantTemplateVersion;LO;False;1;1;False
6840866;Replaced Implant Template Sequence;ReplacedImplantTemplateSequence;SQ;False;1;1;False
6840867;Implant Type;ImplantType;CS;False;1;1;False
6840868;Derivation Implant Template Sequence;DerivationImplantTemplateSequence;SQ;False;1;1;False
6840869;Original Implant Template Sequence;OriginalImplantTemplateSequence;SQ;False;1;1;False
6840870;Effective DateTime;EffectiveDateTime;DT;False;1;1;False
6840880;Implant Target Anatomy Sequence;ImplantTargetAnatomySequence;SQ;False;1;1;False
6840928;Information From Manufacturer Sequence;InformationFromManufacturerSequence;SQ;False;1;1;False
6840933;Notification From Manufacturer Sequence;NotificationFromManufacturerSequence;SQ;False;1;1;False
6840944;Information Issue DateTime;InformationIssueDateTime;DT;False;1;1;False
6840960;Information Summary;InformationSummary;ST;False;1;1;False
6840992;Implant Regulatory Disapproval Code Sequence;ImplantRegulatoryDisapprovalCodeSequence;SQ;False;1;1;False
6840997;Overall Template Spatial Tolerance;OverallTemplateSpatialTolerance;FD;False;1;1;False
6841024;HPGL Document Sequence;HPGLDocumentSequence;SQ;False;1;1;False
6841040;HPGL Document ID;HPGLDocumentID;US;False;1;1;False
6841045;HPGL Document Label;HPGLDocumentLabel;LO;False;1;1;False
6841056;View Orientation Code Sequence;ViewOrientationCodeSequence;SQ;False;1;1;False
6841072;View Orientation Modifier Code Sequence;ViewOrientationModifierCodeSequence;SQ;False;1;1;False
6841074;HPGL Document Scaling;HPGLDocumentScaling;FD;False;1;1;False
6841088;HPGL Document;HPGLDocument;OB;False;1;1;False
6841104;HPGL Contour Pen Number;HPGLContourPenNumber;US;False;1;1;False
6841120;HPGL Pen Sequence;HPGLPenSequence;SQ;False;1;1;False
6841136;HPGL Pen Number;HPGLPenNumber;US;False;1;1;False
6841152;HPGL Pen Label;HPGLPenLabel;LO;False;1;1;False
6841157;HPGL Pen Description;HPGLPenDescription;ST;False;1;1;False
6841158;Recommended Rotation Point;RecommendedRotationPoint;FD;False;2;2;False
6841159;Bounding Rectangle;BoundingRectangle;FD;False;4;4;False
6841168;Implant Template 3D Model Surface Number;ImplantTemplate3DModelSurfaceNumber;US;False;1;4294967295;False
6841184;Surface Model Description Sequence;SurfaceModelDescriptionSequence;SQ;False;1;1;False
6841216;Surface Model Label;SurfaceModelLabel;LO;False;1;1;False
6841232;Surface Model Scaling Factor;SurfaceModelScalingFactor;FD;False;1;1;False
6841248;Materials Code Sequence;MaterialsCodeSequence;SQ;False;1;1;False
6841252;Coating Materials Code Sequence;CoatingMaterialsCodeSequence;SQ;False;1;1;False
6841256;Implant Type Code Sequence;ImplantTypeCodeSequence;SQ;False;1;1;False
6841260;Fixation Method Code Sequence;FixationMethodCodeSequence;SQ;False;1;1;False
6841264;Mating Feature Sets Sequence;MatingFeatureSetsSequence;SQ;False;1;1;False
6841280;Mating Feature Set ID;MatingFeatureSetID;US;False;1;1;False
6841296;Mating Feature Set Label;MatingFeatureSetLabel;LO;False;1;1;False
6841312;Mating Feature Sequence;MatingFeatureSequence;SQ;False;1;1;False
6841328;Mating Feature ID;MatingFeatureID;US;False;1;1;False
6841344;Mating Feature Degree of Freedom Sequence;MatingFeatureDegreeOfFreedomSequence;SQ;False;1;1;False
6841360;Degree of Freedom ID;DegreeOfFreedomID;US;False;1;1;False
6841376;Degree of Freedom Type;DegreeOfFreedomType;CS;False;1;1;False
6841392;2D Mating Feature Coordinates Sequence;TwoDMatingFeatureCoordinatesSequence;SQ;False;1;1;False
6841408;Referenced HPGL Document ID;ReferencedHPGLDocumentID;US;False;1;1;False
6841424;2D Mating Point;TwoDMatingPoint;FD;False;2;2;False
6841440;2D Mating Axes;TwoDMatingAxes;FD;False;4;4;False
6841456;2D Degree of Freedom Sequence;TwoDDegreeOfFreedomSequence;SQ;False;1;1;False
6841488;3D Degree of Freedom Axis;ThreeDDegreeOfFreedomAxis;FD;False;3;3;False
6841504;Range of Freedom;RangeOfFreedom;FD;False;2;2;False
6841536;3D Mating Point;ThreeDMatingPoint;FD;False;3;3;False
6841552;3D Mating Axes;ThreeDMatingAxes;FD;False;9;9;False
6841584;2D Degree of Freedom Axis;TwoDDegreeOfFreedomAxis;FD;False;3;3;False
6841600;Planning Landmark Point Sequence;PlanningLandmarkPointSequence;SQ;False;1;1;False
6841616;Planning Landmark Line Sequence;PlanningLandmarkLineSequence;SQ;False;1;1;False
6841632;Planning Landmark Plane Sequence;PlanningLandmarkPlaneSequence;SQ;False;1;1;False
6841648;Planning Landmark ID;PlanningLandmarkID;US;False;1;1;False
6841664;Planning Landmark Description;PlanningLandmarkDescription;LO;False;1;1;False
6841669;Planning Landmark Identification Code Sequence;PlanningLandmarkIdentificationCodeSequence;SQ;False;1;1;False
6841680;2D Point Coordinates Sequence;TwoDPointCoordinatesSequence;SQ;False;1;1;False
6841696;2D Point Coordinates;TwoDPointCoordinates;FD;False;2;2;False
6841744;3D Point Coordinates;ThreeDPointCoordinates;FD;False;3;3;False
6841760;2D Line Coordinates Sequence;TwoDLineCoordinatesSequence;SQ;False;1;1;False
6841776;2D Line Coordinates;TwoDLineCoordinates;FD;False;4;4;False
6841808;3D Line Coordinates;ThreeDLineCoordinates;FD;False;6;6;False
6841824;2D Plane Coordinates Sequence;TwoDPlaneCoordinatesSequence;SQ;False;1;1;False
6841840;2D Plane Intersection;TwoDPlaneIntersection;FD;False;4;4;False
6841872;3D Plane Origin;ThreeDPlaneOrigin;FD;False;3;3;False
6841888;3D Plane Normal;ThreeDPlaneNormal;FD;False;3;3;False
6844417;Model Modification;ModelModification;CS;False;1;1;False
6844418;Model Mirroring;ModelMirroring;CS;False;1;1;False
6844419;Model Usage Code Sequence;ModelUsageCodeSequence;SQ;False;1;1;False
6844420;Model Group UID;ModelGroupUID;UI;False;1;1;False
6844421;Relative URI Reference Within Encapsulated Document;RelativeURIReferenceWithinEncapsulatedDocument;UR;False;1;1;False
6946817;Annotation Coordinate Type;AnnotationCoordinateType;CS;False;1;1;False
6946818;Annotation Group Sequence;AnnotationGroupSequence;SQ;False;1;1;False
6946819;Annotation Group UID;AnnotationGroupUID;UI;False;1;1;False
6946821;Annotation Group Label;AnnotationGroupLabel;LO;False;1;1;False
6946822;Annotation Group Description;AnnotationGroupDescription;UT;False;1;1;False
6946823;Annotation Group Generation Type;AnnotationGroupGenerationType;CS;False;1;1;False
6946824;Annotation Group Algorithm Identification Sequence;AnnotationGroupAlgorithmIdentificationSequence;SQ;False;1;1;False
6946825;Annotation Property Category Code Sequence;AnnotationPropertyCategoryCodeSequence;SQ;False;1;1;False
6946826;Annotation Property Type Code Sequence;AnnotationPropertyTypeCodeSequence;SQ;False;1;1;False
6946827;Annotation Property Type Modifier Code Sequence;AnnotationPropertyTypeModifierCodeSequence;SQ;False;1;1;False
6946828;Number of Annotations;NumberOfAnnotations;UL;False;1;1;False
6946829;Annotation Applies to All Optical Paths;AnnotationAppliesToAllOpticalPaths;CS;False;1;1;False
6946830;Referenced Optical Path Identifier;ReferencedOpticalPathIdentifier;SH;False;1;4294967295;False
6946831;Annotation Applies to All Z Planes;AnnotationAppliesToAllZPlanes;CS;False;1;1;False
6946832;Common Z Coordinate Value;CommonZCoordinateValue;FD;False;1;4294967295;False
6946833;Annotation Index List;AnnotationIndexList;OL;False;1;1;False
7340033;Graphic Annotation Sequence;GraphicAnnotationSequence;SQ;False;1;1;False
7340034;Graphic Layer;GraphicLayer;CS;False;1;1;False
7340035;Bounding Box Annotation Units;BoundingBoxAnnotationUnits;CS;False;1;1;False
7340036;Anchor Point Annotation Units;AnchorPointAnnotationUnits;CS;False;1;1;False
7340037;Graphic Annotation Units;GraphicAnnotationUnits;CS;False;1;1;False
7340038;Unformatted Text Value;UnformattedTextValue;ST;False;1;1;False
7340040;Text Object Sequence;TextObjectSequence;SQ;False;1;1;False
7340041;Graphic Object Sequence;GraphicObjectSequence;SQ;False;1;1;False
7340048;Bounding Box Top Left Hand Corner;BoundingBoxTopLeftHandCorner;FL;False;2;2;False
7340049;Bounding Box Bottom Right Hand Corner;BoundingBoxBottomRightHandCorner;FL;False;2;2;False
7340050;Bounding Box Text Horizontal Justification;BoundingBoxTextHorizontalJustification;CS;False;1;1;False
7340052;Anchor Point;AnchorPoint;FL;False;2;2;False
7340053;Anchor Point Visibility;AnchorPointVisibility;CS;False;1;1;False
7340064;Graphic Dimensions;GraphicDimensions;US;False;1;1;False
7340065;Number of Graphic Points;NumberOfGraphicPoints;US;False;1;1;False
7340066;Graphic Data;GraphicData;FL;False;2;4294967295;False
7340067;Graphic Type;GraphicType;CS;False;1;1;False
7340068;Graphic Filled;GraphicFilled;CS;False;1;1;False
7340096;Image Rotation (Retired);ImageRotationRetired;IS;False;1;1;True
7340097;Image Horizontal Flip;ImageHorizontalFlip;CS;False;1;1;False
7340098;Image Rotation;ImageRotation;US;False;1;1;False
7340112;Displayed Area Top Left Hand Corner (Trial);DisplayedAreaTopLeftHandCornerTrial;US;False;2;2;True
7340113;Displayed Area Bottom Right Hand Corner (Trial);DisplayedAreaBottomRightHandCornerTrial;US;False;2;2;True
7340114;Displayed Area Top Left Hand Corner;DisplayedAreaTopLeftHandCorner;SL;False;2;2;False
7340115;Displayed Area Bottom Right Hand Corner;DisplayedAreaBottomRightHandCorner;SL;False;2;2;False
7340122;Displayed Area Selection Sequence;DisplayedAreaSelectionSequence;SQ;False;1;1;False
7340128;Graphic Layer Sequence;GraphicLayerSequence;SQ;False;1;1;False
7340130;Graphic Layer Order;GraphicLayerOrder;IS;False;1;1;False
7340134;Graphic Layer Recommended Display Grayscale Value;GraphicLayerRecommendedDisplayGrayscaleValue;US;False;1;1;False
7340135;Graphic Layer Recommended Display RGB Value;GraphicLayerRecommendedDisplayRGBValue;US;False;3;3;True
7340136;Graphic Layer Description;GraphicLayerDescription;LO;False;1;1;False
7340160;Content Label;ContentLabel;CS;False;1;1;False
7340161;Content Description;ContentDescription;LO;False;1;1;False
7340162;Presentation Creation Date;PresentationCreationDate;DA;False;1;1;False
7340163;Presentation Creation Time;PresentationCreationTime;TM;False;1;1;False
7340164;Content Creator's Name;ContentCreatorName;PN;False;1;1;False
7340166;Content Creator's Identification Code Sequence;ContentCreatorIdentificationCodeSequence;SQ;False;1;1;False
7340167;Alternate Content Description Sequence;AlternateContentDescriptionSequence;SQ;False;1;1;False
7340288;Presentation Size Mode;PresentationSizeMode;CS;False;1;1;False
7340289;Presentation Pixel Spacing;PresentationPixelSpacing;DS;False;2;2;False
7340290;Presentation Pixel Aspect Ratio;PresentationPixelAspectRatio;IS;False;2;2;False
7340291;Presentation Pixel Magnification Ratio;PresentationPixelMagnificationRatio;FL;False;1;1;False
7340551;Graphic Group Label;GraphicGroupLabel;LO;False;1;1;False
7340552;Graphic Group Description;GraphicGroupDescription;ST;False;1;1;False
7340553;Compound Graphic Sequence;CompoundGraphicSequence;SQ;False;1;1;False
7340582;Compound Graphic Instance ID;CompoundGraphicInstanceID;UL;False;1;1;False
7340583;Font Name;FontName;LO;False;1;1;False
7340584;Font Name Type;FontNameType;CS;False;1;1;False
7340585;CSS Font Name;CSSFontName;LO;False;1;1;False
7340592;Rotation Angle;RotationAngle;FD;False;1;1;False
7340593;Text Style Sequence;TextStyleSequence;SQ;False;1;1;False
7340594;Line Style Sequence;LineStyleSequence;SQ;False;1;1;False
7340595;Fill Style Sequence;FillStyleSequence;SQ;False;1;1;False
7340596;Graphic Group Sequence;GraphicGroupSequence;SQ;False;1;1;False
7340609;Text Color CIELab Value;TextColorCIELabValue;US;False;3;3;False
7340610;Horizontal Alignment;HorizontalAlignment;CS;False;1;1;False
7340611;Vertical Alignment;VerticalAlignment;CS;False;1;1;False
7340612;Shadow Style;ShadowStyle;CS;False;1;1;False
7340613;Shadow Offset X;ShadowOffsetX;FL;False;1;1;False
7340614;Shadow Offset Y;ShadowOffsetY;FL;False;1;1;False
7340615;Shadow Color CIELab Value;ShadowColorCIELabValue;US;False;3;3;False
7340616;Underlined;Underlined;CS;False;1;1;False
7340617;Bold;Bold;CS;False;1;1;False
7340624;Italic;Italic;CS;False;1;1;False
7340625;Pattern On Color CIELab Value;PatternOnColorCIELabValue;US;False;3;3;False
7340626;Pattern Off Color CIELab Value;PatternOffColorCIELabValue;US;False;3;3;False
7340627;Line Thickness;LineThickness;FL;False;1;1;False
7340628;Line Dashing Style;LineDashingStyle;CS;False;1;1;False
7340629;Line Pattern;LinePattern;UL;False;1;1;False
7340630;Fill Pattern;FillPattern;OB;False;1;1;False
7340631;Fill Mode;FillMode;CS;False;1;1;False
7340632;Shadow Opacity;ShadowOpacity;FL;False;1;1;False
7340641;Gap Length;GapLength;FL;False;1;1;False
7340642;Diameter of Visibility;DiameterOfVisibility;FL;False;1;1;False
7340659;Rotation Point;RotationPoint;FL;False;2;2;False
7340660;Tick Alignment;TickAlignment;CS;False;1;1;False
7340664;Show Tick Label;ShowTickLabel;CS;False;1;1;False
7340665;Tick Label Alignment;TickLabelAlignment;CS;False;1;1;False
7340674;Compound Graphic Units;CompoundGraphicUnits;CS;False;1;1;False
7340676;Pattern On Opacity;PatternOnOpacity;FL;False;1;1;False
7340677;Pattern Off Opacity;PatternOffOpacity;FL;False;1;1;False
7340679;Major Ticks Sequence;MajorTicksSequence;SQ;False;1;1;False
7340680;Tick Position;TickPosition;FL;False;1;1;False
7340681;Tick Label;TickLabel;SH;False;1;1;False
7340692;Compound Graphic Type;CompoundGraphicType;CS;False;1;1;False
7340693;Graphic Group ID;GraphicGroupID;UL;False;1;1;False
7340806;Shape Type;ShapeType;CS;False;1;1;False
7340808;Registration Sequence;RegistrationSequence;SQ;False;1;1;False
7340809;Matrix Registration Sequence;MatrixRegistrationSequence;SQ;False;1;1;False
7340810;Matrix Sequence;MatrixSequence;SQ;False;1;1;False
7340811;Frame of Reference to Displayed Coordinate System Transformation Matrix;FrameOfReferenceToDisplayedCoordinateSystemTransformationMatrix;FD;False;16;16;False
7340812;Frame of Reference Transformation Matrix Type;FrameOfReferenceTransformationMatrixType;CS;False;1;1;False
7340813;Registration Type Code Sequence;RegistrationTypeCodeSequence;SQ;False;1;1;False
7340815;Fiducial Description;FiducialDescription;ST;False;1;1;False
7340816;Fiducial Identifier;FiducialIdentifier;SH;False;1;1;False
7340817;Fiducial Identifier Code Sequence;FiducialIdentifierCodeSequence;SQ;False;1;1;False
